product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,rating_weighted,category_1,category_2,rating_score,difference_price,neg,neu,pos,compound
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",399.0,1099.0,0.64,4.2,24269.0,101929.8,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.029,0.519,0.451,0.9865
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",199.0,349.0,0.43,4.0,43994.0,175976.0,Computers & Accessories,Accessories & Peripherals,Satisfied,150.0,0.018,0.604,0.378,0.9964
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",199.0,1899.0,0.9,3.9,7928.0,30919.2,Computers & Accessories,Accessories & Peripherals,Neutral,1700.0,0.0,0.434,0.566,0.9828
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",329.0,699.0,0.53,4.2,94363.0,396324.60000000003,Computers & Accessories,Accessories & Peripherals,Satisfied,370.0,0.018,0.455,0.527,0.9935
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",154.0,399.0,0.61,4.2,16905.0,71001.0,Computers & Accessories,Accessories & Peripherals,Satisfied,245.0,0.075,0.605,0.319,0.9979
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",149.0,1000.0,0.85,3.9,24871.0,96996.9,Computers & Accessories,Accessories & Peripherals,Neutral,851.0,0.0,0.331,0.669,0.9944
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",176.63,499.0,0.65,4.1,15188.0,62270.799999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,322.37,0.018,0.74,0.242,0.9846
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),229.0,299.0,0.23,4.3,30411.0,130767.29999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,70.0,0.0,0.627,0.373,0.9938
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3",499.0,999.0,0.5,4.2,179691.0,754702.2000000001,Computers & Accessories,Networking Devices,Satisfied,500.0,0.045,0.676,0.279,0.9989
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",199.0,299.0,0.33,4.0,43994.0,175976.0,Computers & Accessories,Accessories & Peripherals,Satisfied,100.0,0.018,0.604,0.378,0.9964
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),154.0,339.0,0.55,4.3,13391.0,57581.299999999996,Computers & Accessories,Accessories & Peripherals,Satisfied,185.0,0.042,0.648,0.31,0.9894
B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),299.0,799.0,0.63,4.2,94363.0,396324.60000000003,Computers & Accessories,Accessories & Peripherals,Satisfied,500.0,0.018,0.455,0.527,0.9935
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",219.0,700.0,0.69,4.4,426973.0,1878681.2000000002,Electronics,"Home Theater, TV & Video",Satisfied,481.0,0.059,0.517,0.424,0.9948
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",350.0,899.0,0.61,4.2,2262.0,9500.4,Computers & Accessories,Accessories & Peripherals,Satisfied,549.0,0.035,0.515,0.45,0.9944
B09KLVMZ3B,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),159.0,399.0,0.6,4.1,4768.0,19548.8,Computers & Accessories,Accessories & Peripherals,Satisfied,240.0,0.023,0.564,0.413,0.9945
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),349.0,399.0,0.13,4.4,18757.0,82530.8,Computers & Accessories,Accessories & Peripherals,Satisfied,50.0,0.042,0.463,0.495,0.9945
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),13999.0,24999.0,0.44,4.2,32840.0,137928.0,Electronics,"Home Theater, TV & Video",Satisfied,11000.0,0.115,0.415,0.47,0.9955
B082LSVT4B,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)",249.0,399.0,0.38,4.0,43994.0,175976.0,Computers & Accessories,Accessories & Peripherals,Satisfied,150.0,0.018,0.604,0.378,0.9964
B08WRBG3XW,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black)",199.0,499.0,0.6,4.1,13045.0,53484.49999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,300.0,0.075,0.602,0.322,0.9886
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),13490.0,21990.0,0.39,4.3,11976.0,51496.799999999996,Electronics,"Home Theater, TV & Video",Satisfied,8500.0,0.081,0.356,0.563,0.9931
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",970.0,1799.0,0.46,4.5,815.0,3667.5,Computers & Accessories,Accessories & Peripherals,Satisfied,829.0,0.0,0.433,0.567,0.9974
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",279.0,499.0,0.44,3.7,10962.0,40559.4,Electronics,"Home Theater, TV & Video",Neutral,220.0,0.078,0.623,0.299,0.9815
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),13490.0,22900.0,0.41,4.3,16299.0,70085.7,Electronics,"Home Theater, TV & Video",Satisfied,9410.0,0.207,0.519,0.275,0.836
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),59.0,199.0,0.7,4.0,9378.0,37512.0,Computers & Accessories,Accessories & Peripherals,Satisfied,140.0,0.03,0.624,0.346,0.9806
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),11499.0,19990.0,0.42,4.3,4703.0,20222.899999999998,Electronics,"Home Theater, TV & Video",Satisfied,8491.0,0.054,0.705,0.241,0.999
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),199.0,699.0,0.72,4.2,12153.0,51042.6,Electronics,"Home Theater, TV & Video",Satisfied,500.0,0.045,0.647,0.308,0.9929
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),14999.0,19999.0,0.25,4.2,34899.0,146575.80000000002,Electronics,"Home Theater, TV & Video",Satisfied,5000.0,0.064,0.639,0.297,0.9988
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",299.0,399.0,0.25,4.0,2766.0,11064.0,Computers & Accessories,Accessories & Peripherals,Satisfied,100.0,0.022,0.649,0.328,0.9883
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",970.0,1999.0,0.51,4.4,184.0,809.6,Computers & Accessories,Accessories & Peripherals,Satisfied,1029.0,0.022,0.519,0.459,0.9944
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",299.0,999.0,0.7,4.3,20850.0,89655.0,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.0,0.614,0.386,0.9965
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",199.0,750.0,0.73,4.5,74976.0,337392.0,Computers & Accessories,Accessories & Peripherals,Satisfied,551.0,0.023,0.697,0.28,0.9917
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",179.0,499.0,0.64,4.0,1934.0,7736.0,Computers & Accessories,Accessories & Peripherals,Satisfied,320.0,0.041,0.694,0.264,0.9939
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",389.0,1099.0,0.65,4.3,974.0,4188.2,Computers & Accessories,Accessories & Peripherals,Satisfied,710.0,0.04,0.495,0.465,0.9943
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",599.0,599.0,0.0,4.3,355.0,1526.5,Computers & Accessories,Accessories & Peripherals,Satisfied,0.0,0.027,0.545,0.428,0.9909
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",199.0,999.0,0.8,3.9,1075.0,4192.5,Computers & Accessories,Accessories & Peripherals,Neutral,800.0,0.06,0.585,0.355,0.9875
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",99.0,666.66,0.85,3.9,24871.0,96996.9,Computers & Accessories,Accessories & Peripherals,Neutral,567.66,0.0,0.331,0.669,0.9944
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",899.0,1900.0,0.53,4.4,13552.0,59628.8,Computers & Accessories,Accessories & Peripherals,Satisfied,1001.0,0.036,0.506,0.459,0.9967
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",199.0,999.0,0.8,4.0,576.0,2304.0,Computers & Accessories,Accessories & Peripherals,Satisfied,800.0,0.042,0.46,0.499,0.9968
B0B3MMYHYW,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),32999.0,45999.0,0.28,4.2,7298.0,30651.600000000002,Electronics,"Home Theater, TV & Video",Satisfied,13000.0,0.125,0.695,0.18,0.9777
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",970.0,1999.0,0.51,4.2,462.0,1940.4,Computers & Accessories,Accessories & Peripherals,Satisfied,1029.0,0.047,0.604,0.348,0.9948
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",209.0,695.0,0.7,4.5,107687.0,484591.5,Computers & Accessories,Accessories & Peripherals,Satisfied,486.0,0.044,0.58,0.376,0.986
B09JPC82QC,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),19999.0,34999.0,0.43,4.3,27151.0,116749.29999999999,Electronics,"Home Theater, TV & Video",Satisfied,15000.0,0.045,0.752,0.203,0.9998
B07JW1Y6XV,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",399.0,1099.0,0.64,4.2,24269.0,101929.8,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.029,0.519,0.451,0.9865
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",999.0,1599.0,0.38,4.3,12093.0,51999.9,Computers & Accessories,Networking Devices,Satisfied,600.0,0.044,0.56,0.395,0.9953
B09NJN8L25,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)",59.0,199.0,0.7,4.0,9378.0,37512.0,Computers & Accessories,Accessories & Peripherals,Satisfied,140.0,0.03,0.624,0.346,0.9806
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",333.0,999.0,0.67,3.3,9792.0,32313.6,Computers & Accessories,Accessories & Peripherals,Neutral,666.0,0.05,0.803,0.147,0.8107
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),507.0,1208.0,0.58,4.1,8131.0,33337.1,Computers & Accessories,Networking Devices,Satisfied,701.0,0.0,0.534,0.466,0.9936
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",309.0,475.0,0.35,4.4,426973.0,1878681.2000000002,Electronics,"Home Theater, TV & Video",Satisfied,166.0,0.059,0.517,0.424,0.9948
B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,399.0,999.0,0.6,3.6,493.0,1774.8,Electronics,"Home Theater, TV & Video",Neutral,600.0,0.028,0.652,0.32,0.9894
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",199.0,395.0,0.5,4.2,92595.0,388899.0,Computers & Accessories,Accessories & Peripherals,Satisfied,196.0,0.042,0.769,0.19,0.9991
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",1199.0,2199.0,0.45,4.4,24780.0,109032.00000000001,Computers & Accessories,Networking Devices,Satisfied,1000.0,0.019,0.728,0.253,0.998
B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",179.0,500.0,0.64,4.2,92595.0,388899.0,Computers & Accessories,Accessories & Peripherals,Satisfied,321.0,0.042,0.769,0.19,0.9991
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",799.0,2100.0,0.62,4.3,8188.0,35208.4,Computers & Accessories,Accessories & Peripherals,Satisfied,1301.0,0.023,0.712,0.265,0.9908
B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),6999.0,12999.0,0.46,4.2,4003.0,16812.600000000002,Electronics,"Home Theater, TV & Video",Satisfied,6000.0,0.059,0.735,0.206,0.9911
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",199.0,349.0,0.43,4.1,314.0,1287.3999999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,150.0,0.021,0.487,0.492,0.9953
B01N90RZ4M,Tata Sky Universal Remote,230.0,499.0,0.54,3.7,2960.0,10952.0,Electronics,"Home Theater, TV & Video",Neutral,269.0,0.027,0.648,0.325,0.9638
B0088TKTY2,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",649.0,1399.0,0.54,4.2,179691.0,754702.2000000001,Computers & Accessories,Networking Devices,Satisfied,750.0,0.045,0.676,0.279,0.9989
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),15999.0,21999.0,0.27,4.2,34899.0,146575.80000000002,Electronics,"Home Theater, TV & Video",Satisfied,6000.0,0.064,0.639,0.297,0.9988
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",348.0,1499.0,0.77,4.2,656.0,2755.2000000000003,Computers & Accessories,Accessories & Peripherals,Satisfied,1151.0,0.043,0.607,0.349,0.9893
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",154.0,349.0,0.56,4.3,7064.0,30375.199999999997,Computers & Accessories,Accessories & Peripherals,Satisfied,195.0,0.0,0.574,0.426,0.9921
B07B275VN9,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",179.0,799.0,0.78,3.7,2201.0,8143.700000000001,Electronics,"Home Theater, TV & Video",Neutral,620.0,0.098,0.509,0.393,0.98
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),32990.0,47900.0,0.31,4.3,7109.0,30568.699999999997,Electronics,"Home Theater, TV & Video",Satisfied,14910.0,0.047,0.717,0.237,0.9989
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,139.0,999.0,0.86,4.0,1313.0,5252.0,Computers & Accessories,Accessories & Peripherals,Satisfied,860.0,0.083,0.719,0.198,0.9501
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,329.0,845.0,0.61,4.2,29746.0,124933.20000000001,Computers & Accessories,Accessories & Peripherals,Satisfied,516.0,0.067,0.504,0.43,0.9916
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),13999.0,24999.0,0.44,4.2,45238.0,189999.6,Electronics,"Home Theater, TV & Video",Satisfied,11000.0,0.079,0.626,0.294,0.9896
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",309.0,1400.0,0.78,4.4,426973.0,1878681.2000000002,Electronics,"Home Theater, TV & Video",Satisfied,1091.0,0.059,0.517,0.424,0.9948
B09Q8HMKZX,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",263.0,699.0,0.62,4.1,450.0,1844.9999999999998,Computers & Accessories,Accessories & Peripherals,Satisfied,436.0,0.033,0.538,0.429,0.997
B0B9XN9S3W,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),7999.0,14990.0,0.47,4.3,457.0,1965.1,Electronics,"Home Theater, TV & Video",Satisfied,6991.0,0.033,0.616,0.351,0.9966
B07966M8XH,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",1599.0,2999.0,0.47,4.2,2727.0,11453.4,Electronics,"Home Theater, TV & Video",Satisfied,1400.0,0.0,0.457,0.543,0.994
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",219.0,700.0,0.69,4.3,20053.0,86227.9,Computers & Accessories,Accessories & Peripherals,Satisfied,481.0,0.0,0.568,0.432,0.9946
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",349.0,899.0,0.61,4.5,149.0,670.5,Computers & Accessories,Accessories & Peripherals,Satisfied,550.0,0.045,0.61,0.345,0.9961
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",349.0,599.0,0.42,4.1,210.0,860.9999999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,250.0,0.0,0.51,0.49,0.9935
B09RFC46VP,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),26999.0,42999.0,0.37,4.2,45238.0,189999.6,Electronics,"Home Theater, TV & Video",Satisfied,16000.0,0.079,0.626,0.294,0.9896
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",115.0,499.0,0.77,4.0,7732.0,30928.0,Computers & Accessories,Accessories & Peripherals,Satisfied,384.0,0.052,0.518,0.43,0.9945
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",399.0,999.0,0.6,4.1,1780.0,7297.999999999999,Computers & Accessories,Accessories & Peripherals,Satisfied,600.0,0.056,0.681,0.263,0.9973
B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",199.0,499.0,0.6,4.1,602.0,2468.2,Computers & Accessories,Accessories & Peripherals,Satisfied,300.0,0.045,0.571,0.385,0.9977
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",179.0,399.0,0.55,4.0,1423.0,5692.0,Computers & Accessories,Accessories & Peripherals,Satisfied,220.0,0.016,0.381,0.604,0.9934
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),10901.0,30990.0,0.65,4.1,398.0,1631.8,Electronics,"Home Theater, TV & Video",Satisfied,20089.0,0.018,0.569,0.413,0.9926
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",209.0,499.0,0.58,3.9,536.0,2090.4,Computers & Accessories,Accessories & Peripherals,Neutral,290.0,0.023,0.454,0.523,0.9907
B0BCZCQTJX,Firestick Remote,1434.0,3999.0,0.64,4.0,32.0,128.0,Electronics,"Home Theater, TV & Video",Satisfied,2565.0,0.118,0.494,0.388,0.9905
B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",399.0,1099.0,0.64,4.2,24269.0,101929.8,Computers & Accessories,Accessories & Peripherals,Satisfied,700.0,0.029,0.519,0.451,0.9865
B09NKZXMWJ,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",139.0,249.0,0.44,4.0,9378.0,37512.0,Computers & Accessories,Accessories & Peripherals,Satisfied,110.0,0.03,0.624,0.346,0.9806
B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),7299.0,19125.0,0.62,3.4,902.0,3066.7999999999997,Electronics,"Home Theater, TV & Video",Neutral,11826.0,0.098,0.642,0.261,0.9572
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",299.0,799.0,0.63,4.4,28791.0,126680.40000000001,Computers & Accessories,Accessories & Peripherals,Satisfied,500.0,0.03,0.448,0.522,0.9951
B07GVGTSLN,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",325.0,1299.0,0.75,4.2,10576.0,44419.200000000004,Computers & Accessories,Accessories & Peripherals,Satisfied,974.0,0.03,0.656,0.314,0.9908
B09VCHLSJF,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),29999.0,39999.0,0.25,4.2,7298.0,30651.600000000002,Electronics,"Home Theater, TV & Video",Satisfied,10000.0,0.125,0.695,0.18,0.9777
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),27999.0,40990.0,0.32,4.3,4703.0,20222.899999999998,Electronics,"Home Theater, TV & Video",Satisfied,12991.0,0.054,0.705,0.241,0.999
B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),30990.0,52900.0,0.41,4.3,7109.0,30568.699999999997,Electronics,"Home Theater, TV & Video",Satisfied,21910.0,0.047,0.717,0.237,0.9989
B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",199.0,999.0,0.8,4.5,127.0,571.5,Computers & Accessories,Accessories & Peripherals,Satisfied,800.0,0.029,0.482,0.489,0.9978
B07JH1C41D,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",649.0,1999.0,0.68,4.2,24269.0,101929.8,Computers & Accessories,Accessories & Peripherals,Satisfied,1350.0,0.029,0.519,0.451,0.9865
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",269.0,800.0,0.66,3.6,10134.0,36482.4,Computers & Accessories,Networking Devices,Neutral,531.0,0.042,0.606,0.352,0.9766
